video_id,view,channelId,channelTitle,publishedAt,spotify_index,title
PJWHAiDARMQ,65459721,UClRx3MMyYUyqOxyEqA5F2nQ,TravisScottVEVO,2018-11-30T20:00:03Z,1952,Travis Scott - YOSEMITE
koJlIGDImiU,427700222,UCVttQE6tS_agDSAU61Q65aA,EnriqueIglesiasVEVO,2009-12-25T06:09:50Z,1983,Enrique Iglesias - Hero (Official Music Video)
L3dPK8tDn6g,149339636,UCnPjVVu__eOVZnAnjBiGhKA,JamesAVEVO,2017-05-08T07:00:00Z,1105,James Arthur - Can I Be Him
glaG64Ao7sM,107718441,UCoYfzC2zMlc9M-Odgaf6OSg,KendrickLamarVEVO,2017-06-27T19:00:05Z,1081,Kendrick Lamar - ELEMENT.
MkElfR_NPBI,857172037,UCssD3_aDYhaG44mwP53CO0w,littlemixVEVO,2015-05-29T07:00:00Z,546,Little Mix - Black Magic (Official Video)
Ek0SgwWmF9w,148384252,UCGGhM6XCSJFQ6DTRffnKRIw,Muse,2012-09-05T07:00:58Z,700,Muse - Madness
6f-3brxP2lA,1289915,UC4yNnPF7lFw2bd9Dsxlx-PQ,Demi G.,2014-07-30T15:09:05Z,3378,Ed Sheeran - Take it Back (Lyrics)
VgKjHh1Y-1Y,54916783,UCKI6DNZu8-X5VWI0FEEYCTA,Bazzi,2018-04-13T17:00:02Z,2886,Bazzi - Myself [Official Music Video]
CMla2ZIz7-4,66332089,UCFzm6oAGFmmZfkrzQ5wATSQ,ZEDDVEVO,2019-10-03T16:00:12Z,2963,Zedd &amp; Kehlani - Good Thing (Official Music Video)
4h26oYuE2h0,66463010,UCgh4Uotimka0vO0Hm0w-67A,SHAEDVEVO,2018-12-05T21:32:31Z,2439,SHAED - Trampoline (Official Video)
4h26oYuE2h0,66463010,UCgh4Uotimka0vO0Hm0w-67A,SHAEDVEVO,2018-12-05T21:32:31Z,2642,SHAED - Trampoline (Official Video)
c73Cu3TQnlg,1291545957,UCju1vMbirSfO9d-j6kYFZBg,ChrisJediVEVO,2017-03-20T04:00:01Z,959,"Chris Jedi - Ahora Dice (Official Video) ft. J. Balvin, Ozuna, Arcángel"
_P7S2lKif-A,1673753564,UCffDXn7ycAzwL2LDlbyWOTw,Canal KondZilla,2017-03-08T22:00:01Z,1436,MC Fioti - Bum Bum Tam Tam (KondZilla) | Official Music Video
tMDFv5m18Pw,11238343,UC3YEGIgrJGwQDjY-dxZ8Dpw,OzzyOsbourneVEVO,2020-09-18T14:00:11Z,1347,Ozzy Osbourne - Crazy Train (Official Animated Video)
leJNDpm_G10,161250117,UCuwdplPbuTFZj_64d03tSBA,Young Thug,2019-11-01T20:00:02Z,2433,Young Thug - Hot ft. Gunna &amp; Travis Scott [Official Music Video]
leJNDpm_G10,161250117,UCuwdplPbuTFZj_64d03tSBA,Young Thug,2019-11-01T20:00:02Z,3005,Young Thug - Hot ft. Gunna &amp; Travis Scott [Official Music Video]
wfWkmURBNv8,1664969061,UCjIA3wwhi0QjSOXAZwOXbPA,Ozuna,2018-01-30T15:00:05Z,1152,Ozuna x Romeo Santos - El Farsante (Remix) (Video Oficial)
wfWkmURBNv8,1664969061,UCjIA3wwhi0QjSOXAZwOXbPA,Ozuna,2018-01-30T15:00:05Z,1578,Ozuna x Romeo Santos - El Farsante (Remix) (Video Oficial)
cZaJYDPY-YQ,374316604,UC7zOpx9wgvGBCDEjujnAPQA,BigSeanVEVO,2014-11-06T23:00:07Z,272,Big Sean - I Don&#39;t Fuck With You (Official Music Video) ft. E-40
gE1Gbwn-LU0,72525417,UCjjC1Jk_1o1VWpLalgo21XQ,GEazyMusicVEVO,2016-04-19T19:53:52Z,3159,"G-Eazy - Drifting (Official Music Video) ft. Chris Brown, Tory Lanez"
1jOk8dk-qaU,32324418,UCDE5Ezmxq1bNVak4lmkpCMw,Epitaph Records,2007-05-25T20:41:21Z,4290,The Offspring - &quot;Come Out And Play&quot;
1jOk8dk-qaU,32324418,UCDE5Ezmxq1bNVak4lmkpCMw,Epitaph Records,2007-05-25T20:41:21Z,3467,The Offspring - &quot;Come Out And Play&quot;
L-iepu3EtyE,335896357,UCvtZDkeFxMkRTNqfqXtxxkw,systemofadownVEVO,2009-10-03T04:51:24Z,3600,System Of A Down - Aerials (Official HD Video)
ontU9cOg354,146999074,UCO59y9XJIJZS5i86lUOvMGA,TiestoVEVO,2019-06-20T16:58:15Z,2336,"Tiësto, Jonas Blue &amp; Rita Ora - Ritual (Official Video)"
HoRkntoHkIE,83807026,UCqFqC-qFh6NGDJlx4qU4Tzw,PhilPhillipsVEVO,2012-08-02T22:17:54Z,3050,Phillip Phillips - Home
X9YMU0WeBwU,166386160,UC07Kxew-cMIaykMOkzqHtBQ,LadyGagaVEVO,2011-08-17T01:20:44Z,4298,Lady Gaga - Yoü And I (Official Music Video)
fKopy74weus,1747978796,UCpx_k19S2vUutWUUM9qmXEg,ImagineDragonsVEVO,2017-05-03T02:00:00Z,25,Imagine Dragons - Thunder
eFsGA0GXB-8,16679953,UCy5FUarBYUHFpPtYVuvzgcA,ZaynVEVO,2018-12-11T17:00:05Z,3174,ZAYN - There You Are (Lyric Video)
eFsGA0GXB-8,16679953,UCy5FUarBYUHFpPtYVuvzgcA,ZaynVEVO,2018-12-11T17:00:05Z,3543,ZAYN - There You Are (Lyric Video)
wVyggTKDcOE,140998095,UCUg8KhMXhFxJm-YQzOQ7nPw,James Blunt,2006-09-21T10:06:18Z,1125,James Blunt - Goodbye My Lover (Official Music Video)
-UV0QGLmYys,1466647844,UChcn-n6L8vYHzsqOwOubdRQ,CarlosVivesVEVO,2016-07-08T07:30:00Z,650,"Carlos Vives, Shakira - La Bicicleta"
rYKOuKaWEjg,697008411,UCRRu9OXVYd5clj2Bs29gUVQ,Zé Neto e Cristiano,2018-06-29T14:00:05Z,2747,Zé Neto e Cristiano - NOTIFICAÇÃO PREFERIDA - #EsqueceOMundoLaFora
Gmrh42foUsg,26712084,UCq2g_Vcu3J1OwNRmdTNoxYA,Mötley Crüe,2019-03-18T17:35:05Z,3910,Mötley Crüe - Home Sweet Home (Official Music Video)
IoBP24I2lwA,54887321,UCpuvu8mrEO4jxjT6sRwE8tg,B.o.B,2012-03-21T12:59:14Z,3062,B.o.B - So Good [Official Video]
PNWsW6c6t8g,19469061,UChfRct5EhDlJz9iCRiestyw,MaggieRogersVEVO,2016-10-18T13:00:01Z,2449,Maggie Rogers - Alaska
L_u97PqWX6g,132879006,UCjy_236yst_A71OPsgSf8NA,NERDVEVO,2017-11-01T15:55:01Z,2504,N.E.R.D &amp; Rihanna - Lemon
ZLYYRqU_iqE,23996887,UCmfFGTSsfJVu6CGvL8r75qg,MarkRonsonVEVO,2019-05-30T17:00:05Z,2406,Mark Ronson - Find U Again (Audio) ft. Camila Cabello
rn_YodiJO6k,590951478,UCEuOwB9vSL1oPKGNdONB4ig,Red Hot Chili Peppers,2011-07-15T22:26:46Z,573,Red Hot Chili Peppers - Otherside [Official Music Video]
npvNPORFXpc,29418296,UCAMWWQQNQeD73DtiddfBrpg,alt-J,2012-11-05T15:47:19Z,3950,alt-J (∆) - Fitzpleasure (Official Music Video)
-Jp2wNF1rkM,9663268,UCPlAgF8mfCdvPLWwSMbfF_A,pure magnifique,2010-02-10T10:27:05Z,1571,The XX - Crystalised
OlH1RCs96JA,109789053,UCYpVqLSvfseUqb2URAkexlw,KygoOfficialVEVO,2017-05-22T08:23:50Z,962,Kygo &amp; Ellie Goulding - First Time (Official Video)
c-3vPxKdj6o,108487799,UC6QdZ-5j9t_836_xJPAaRSw,kellyclarksonVEVO,2009-10-03T04:48:21Z,3109,Kelly Clarkson - Breakaway (VIDEO)
BKLVpDTZOPQ,123774470,UC-lkm1huv9jCUH28E7cKmew,fosterthepeopleVEVO,2017-07-13T16:30:00Z,1851,Foster The People - Sit Next to Me (Audio)
StKVS0eI85I,55950248,UCZ61C4Ymbb8xShMKrjNtvWg,BlondieVEVO,2009-03-11T09:23:23Z,2673,Blondie - Call Me (Official Video)
REmZhFKmOmo,68457977,UCtFVBgpF47QYf1FbPcp96cA,PlayboiCartiVEVO,2017-08-09T19:00:01Z,1424,Playboi Carti - wokeuplikethis* ft. Lil Uzi Vert (Official Video)
8zdg-pDF10g,17504759,UCANLZYMidaCbLQFWXBC95Jg,TaylorSwiftVEVO,2019-08-23T04:00:02Z,3820,Taylor Swift - Paper Rings (Official Audio)
ba7mB8oueCY,256279424,UCOhtMAg7xh8wv_wUHMgFc-Q,PostMaloneVEVO,2019-07-05T04:00:03Z,2302,Post Malone - &quot;Goodbyes&quot; ft. Young Thug (Rated R)
TyTmQSVd_MQ,4792396,UCh_bp-mMk2w8xjg62mOnxOg,Best of Music,2018-11-12T01:34:17Z,2267,Eminem - Not Alike (feat. Royce da 5&#39;9_)(Audio 320kbps) - Kamikaze
ExJmET8boVw,82049260,UCfSAqqftdc7FM1SY5vJjKfA,Rita Ora,2018-06-06T15:01:10Z,1740,"Rita Ora - Girls ft. Cardi B, Bebe Rexha &amp; Charli XCX (Official Video)"
kemivUKb4f4,59583903,UCjXfz0RBwagVrDo7uL6liqg,WeezerVEVO,2009-06-17T05:24:32Z,1832,Weezer - Buddy Holly (Official Music Video)
uo14xGYwWd4,547050107,UCSugZEYrWbzqIWGD195V-YA,Gucci Mane,2017-08-18T15:39:51Z,1067,Gucci Mane - I Get The Bag feat. Migos [Official Music Video]
z5WrgDzNIZ0,508109679,UC-yXuc1__OzjwpsJPlxYUCQ,WORLDSTARHIPHOP,2018-04-15T18:58:59Z,1698,6IX9INE &quot;Gotti&quot; (WSHH Exclusive - Official Music Video)
lhGl9D514Bc,20753000,UCsaq79LRp3Xu3HmoDQEZdJQ,DennisLloydVEVO,2019-03-20T13:58:45Z,2625,Dennis Lloyd - Never Go Back (Official Video)
tSJSVmfaMCs,161398405,UCPk3RMMXAfLhMJPFpQhye9g,Tiësto,2017-04-26T15:30:01Z,3285,Tiësto &amp; Sevenn - BOOM (Official Video)
3_feY0v77p4,5386908,UCOlxqtcKc-HBEQJgDsylyhA,Lil Tecca,2019-08-30T04:14:46Z,2759,Lil Tecca - Did It Again (Official Audio)
BYE4CVhVkhw,47446898,UCA8XaJaYs37H3iZuKebEgDQ,PuddleOfMuddVEVO,2009-10-07T08:55:21Z,2991,Puddle Of Mudd - She Hates Me (Official Video)
vpD_EvXiGQ4,512157378,UC_Av98lDjf5KvFib5elhpYg,RauwAlejandroTv,2019-03-15T00:00:48Z,3354,Rauw Alejandro &amp; Chencho Corleone - El Efecto (Video Oficial)
siwpn14IE7E,76647316,UCpfkwctEySZJDyrIA2Gpv6g,KennyLogginsVEVO,2011-03-25T10:32:40Z,4361,Kenny Loggins - Danger Zone (Video)
0s3o1kXlxzo,30507501,UCb3tJ5NKw7mDxyaQ73mwbRg,Kontor.TV,2020-05-18T11:00:11Z,4218,VIZE &amp; Tom Gregory - Never Let Me Down (Official Video HD)
6C_s56iscpQ,926527309,UCwhR7Yzx_liQ-mR4nMUHhkg,ThaliaVEVO,2016-03-05T01:28:58Z,1855,Thalia - Desde Esa Noche (Premio Lo Nuestro 2016) ft. Maluma
EUoe7cf0HYw,123549737,UCANLZYMidaCbLQFWXBC95Jg,TaylorSwiftVEVO,2017-10-20T04:01:22Z,1564,Taylor Swift - Gorgeous (Lyric Video)
7TWzV05kQ4w,517263943,UCahVGI5idD85mQlBD2InzzA,reikVEVO,2016-04-15T07:00:01Z,2777,Reik - Ya Me Enteré (Official Video)
YXSpXO4N-tI,146829049,UChm23DfNn1O-yH_z8mD638A,yogottiVEVO,2016-02-04T22:00:00Z,2916,Yo Gotti - Down In the DM (Official Music Video)
zUzd9KyIDrM,378622550,UCvtZDkeFxMkRTNqfqXtxxkw,systemofadownVEVO,2009-10-03T04:50:13Z,1708,System Of A Down - B.Y.O.B. (Official HD Video)
uJ_1HMAGb4k,463098119,UClvCYrXBy7ft_5zKD7-cxKQ,mushroomvideos,2013-04-03T02:59:48Z,96,Vance Joy - &#39;Riptide&#39; Official Video
8x-M7AkTvrQ,58846693,UCXAhoI7XO2kafTMjocm0jCg,Flume,2013-10-22T23:56:08Z,466,Disclosure - You &amp; Me (Flume Remix) [Official Video]
VkXjvHfP3MM,207010826,UCaum3Yzdl3TbBt8YUeUGZLQ,NickiMinajAtVEVO,2017-04-19T16:00:04Z,3785,"Nicki Minaj, Drake, Lil Wayne - No Frauds"
VAwWdK7b2zE,33720262,UCPd9tWDQ3D_zZjNBYu64xXw,wifi Pictures,2014-03-02T08:06:42Z,3774,Pound Cake / Paris Morton Music 2 (feat. JAY Z) - Drake
kYtGl1dX5qI,898717531,UC_d6W32xuEAyPlf_KmvvwEA,williamVEVO,2012-11-29T02:50:08Z,331,will.i.am - Scream &amp; Shout ft. Britney Spears (Official Music Video)
JGwWNGJdvx8,5533840092,UC0C-w0YjGpqDXGB8IHb662A,Ed Sheeran,2017-01-30T10:57:50Z,0,Ed Sheeran - Shape of You (Official Music Video)
p_RqWocthcc,272550766,UCGaotBFKgoaZamPb4sbEIYg,KeriHilsonVEVO,2009-10-05T12:53:20Z,3103,"Keri Hilson - Knock You Down (Official Music Video) ft. Kanye West, Ne-Yo"
QwtRXG1QpR4,65267650,UCp-IaqOaxH7OLYFb9FEHK2A,LewisCapaldiVEVO,2019-10-18T12:00:11Z,1951,Lewis Capaldi - Bruises (Official Video)
NWdrO4BoCu8,202670321,UCYbrE8VceQNJovYHxOyU75g,ShontelleVEVO,2010-04-01T16:28:24Z,4268,Shontelle - Impossible (Official Video)
UrUJyKsLQeU,109468449,UCEQ8hxWHFmfJVXibt3veDgQ,DNCEVEVO,2016-05-19T04:01:00Z,795,DNCE - Toothbrush (Official Video)
yuFI5KSPAt4,286984074,UCEuOwB9vSL1oPKGNdONB4ig,Red Hot Chili Peppers,2006-12-12T20:21:21Z,572,Red Hot Chili Peppers - Snow (Hey Oh) (Official Music Video)
8hRGBcr_gJc,252136125,UCLp8RBhQHu9wSsq62j_Md6A,LuisFonsiVEVO,2009-12-13T21:57:04Z,3536,Luis Fonsi - No Me Doy Por Vencido
KilybZma5vY,535389451,UCjIA3wwhi0QjSOXAZwOXbPA,Ozuna,2020-08-17T20:00:13Z,3735,Ozuna x Karol G x Myke Towers - Caramelo Remix  (Video Oficial)
uo35R9zQsAI,312073085,UCBRFlde39a2U4nAkmGqJwAQ,Flo Rida,2015-09-24T10:01:11Z,136,Flo Rida - My House [Official Video]
i_vMte-NHkY,181227870,UCm1dsgJNnhaLkY3uAdqN4mA,ChrisBrownVEVO,2019-08-30T14:00:11Z,3804,Chris Brown - Heat (Official Video) ft. Gunna
97uHUyPL5dA,5328390,UCLqZL1U2Hvf28hiDkSP-YEQ,Barn on the Farm,2014-08-02T18:07:51Z,1200,Hozier - Like Real People Do -- Barn on the Farm Sessions
r6rS93P3cBc,189704105,UCFkoPRmuxqr37jvGmmpzhzQ,MalumaVEVO,2019-08-30T04:00:08Z,3230,Maluma - No Se Me Quita (Official Video) ft. Ricky Martin
VzijytdpxpE,22982542,UCLVVBWrp9jw4-SYUoU42hcg,Robin Schulz,2018-06-22T14:00:04Z,2354,ROBIN SCHULZ &amp; PISO 21 – OH CHILD (OFFICIAL VIDEO)
VzijytdpxpE,22982542,UCLVVBWrp9jw4-SYUoU42hcg,Robin Schulz,2018-06-22T14:00:04Z,1897,ROBIN SCHULZ &amp; PISO 21 – OH CHILD (OFFICIAL VIDEO)
PP48-FKUvDc,20438879,UCBpfpKfaUJRvkhbx8SEcbag,LUCEE,2016-10-25T01:39:19Z,1003,Deja Vu- Post Malone ft. Justin Bieber (official audio)
zEf423kYfqk,1965317912,UCJrREGJ2R1mMuKJkZ8SMCcA,BeckyGVEVO,2018-04-20T10:40:51Z,1420,"Becky G, Natti Natasha - Sin Pijama (Official Video)"
YJVmu6yttiw,869424383,UC_TVqp_SyG6j5hG-xVRy95A,Skrillex,2012-02-16T21:29:19Z,338,SKRILLEX - Bangarang feat. Sirah [Official Music Video]
Pw-0pbY9JeU,1207797501,UCBQZwaNPFfJ1gZ1fLZpAEGw,twenty one pilots,2015-05-13T22:00:26Z,82,twenty one pilots - Ride (Official Video)
fRcR2vjqm2I,611835,UCXOVsEPlV7RsEDXlvVqTZdA,xghostyx30,2019-11-17T22:12:32Z,3764,Drake-with you ft. Partynextdoor (Lyrics) (original unreleased on YouTube)
LR3GQfryp9M,69177824,UC3SEvBYhullC-aaEmbEQflg,Mac Miller,2016-08-02T17:00:13Z,2469,Mac Miller - Dang! (feat. Anderson .Paak)
EbsKVcNsrs4,8999,UCIt-6kuYzveIreEenLvzQMQ,Juan Rios,2020-01-01T01:26:05Z,1558,Drake - Mob Ties (audio)
H64QG4UsrGI,402490345,UCj7tevwmAgH5Fqye1B3CxuQ,MarioVEVO,2014-02-26T13:25:58Z,3993,Mario - Let Me Love You (Official Video)
2XY3AvVgDns,209922783,UC9zX2xZIJ4cnwRsgBpHGvMg,BeyoncéVEVO,2011-10-07T23:57:00Z,2380,Beyoncé - Countdown (Official Video)
rJOsjP33nF4,163031256,UChSYQS0A6GO8wvSKAbaskQg,BadMeetsEvilVEVO,2011-06-08T16:00:00Z,3141,"Bad Meets Evil - Fast Lane ft. Eminem, Royce Da 5&#39;9"
xwtdhWltSIg,906063034,UC7eaRqtonpyiYw0Pns0Au_g,remhq,2011-07-02T00:30:31Z,858,R.E.M. - Losing My Religion (Official Music Video)
ZCSX3mM6940,6111232,UCwkUdjXLxHXWIk8WVw9tbDQ,Music Lyrics - Imagine Dragons,2015-02-19T16:32:50Z,4184,Dream - Imagine Dragons (Audio)
MBdVXkSdhwU,1374259551,UC3IZKseVpdzPSBaWxBxundA,HYBE LABELS,2017-09-18T09:00:02Z,1512,BTS (방탄소년단) &#39;DNA&#39; Official MV
pvuN_WvF1to,335287503,UC8rVJyj4zE0S9-sccMLifIA,Lil Dicky,2019-04-19T03:57:44Z,3747,Lil Dicky - Earth (Official Music Video)
IstaZBSbR0s,173511766,UC_Av98lDjf5KvFib5elhpYg,RauwAlejandroTv,2019-01-25T14:30:49Z,2402,Rauw Alejandro X Nicky Jam - Que Le Dé (Video Oficial)
wTP2RUD_cL0,103123218,UCc4o6gJBS8VQto3ZR5Z_wcw,DireStraitsVEVO,2010-02-23T17:28:56Z,2192,Dire Straits - Money For Nothing
2Nx-sH0kn6E,9360748,UC4rasfm9J-X4jNl9SvXp8xA,Ultra Music,2015-02-24T18:50:51Z,2008,Carnage feat. I LOVE MAKONNEN - I Like Tuh (Cover Art)
LlVI7ZNiFlI,58346455,UCjVf2FirkZsEW8LN6nZcnog,Roxette,2009-03-04T14:26:03Z,3275,Roxette - The Look
hsGDEkhFfS0,51478831,UCTADar3wgHZaPoZYGYgKGaw,Alex Rose,2021-03-18T22:00:13Z,4372,"Alex Rose, Rauw Alejandro - Me Fije  (Video Oficial)"
ZZMZiBCRX4c,113511135,UC0C-w0YjGpqDXGB8IHb662A,Ed Sheeran,2017-03-03T07:11:36Z,961,Ed Sheeran - How Would You Feel (Paean) [Official Audio]
kzQTc0-iBX8,66652820,UCm3FgJ2Hqm7tb70T-GfwXVA,HalseyVEVO,2017-04-04T22:00:02Z,945,Halsey - Now Or Never
nbXgHAzUWB0,145343314,UCKIrzR0N23B3GoKfh_eTDrg,AxwellIngrossoVEVO,2015-06-12T14:00:02Z,468,Axwell Λ Ingrosso - Sun Is Shining (Official Music Video)
lY2yjAdbvdQ,2166517494,UC4-TgOSMJHn-LtY4zCzbQhw,ShawnMendesVEVO,2016-07-12T17:00:05Z,45,Shawn Mendes - Treat You Better
BvFJstCIrpw,496668964,UC9TO_oo4c_LrOiKNaY6aysA,Daddy Yankee,2018-11-08T22:15:53Z,1857,Daddy Yankee &amp; Anuel AA - Adictiva (Video Oficial)
jx96Twg-Aew,109264917,UCjYO25ZVJT523TD1iYHzcbw,ChildishGambinoVEVO,2015-01-10T12:35:26Z,968,Childish Gambino - Sober
b7kxtIGaNpw,151124299,UCReWRdJWBp4q0AKSF6amdWQ,MeduzaVEVO,2019-10-11T07:00:03Z,2646,"MEDUZA, Becky Hill, Goodboys - Lose Control (Lyric Video)"
bWXazVhlyxQ,169845508,UCFcytuxeGAHyM67L_nHDTIA,RATMVEVO,2011-03-27T02:21:12Z,716,Rage Against The Machine - Killing In the Name (Official Music Video)
AE005nZeF-A,21426294,UCqf-kTp9ERV5T1rPayno7LA,Blonded,2017-06-27T21:48:02Z,1384,Frank Ocean - Ivy
acEOASYioGY,821580616,UCmBA_wu8xGg1OfOkfW13Q0Q,Bad Bunny,2019-05-31T14:00:06Z,2234,BAD BUNNY - CALLAÍTA (Video Oficial)
6YqSS_b_X1U,105360950,UCtIRTYF5sClodKfeNtA1jCA,RichTheKidVEVO,2017-10-30T16:00:01Z,1363,Rich The Kid - New Freezer ft. Kendrick Lamar
k2qgadSvNyU,2553373352,UC-J-KZfRV8c13fOCkhXdLiQ,Dua Lipa,2017-07-07T09:00:05Z,19,Dua Lipa - New Rules (Official Music Video)
pXRviuL6vMY,2416397033,UClVrJwcIy7saPcGc1nct80A,Fueled By Ramen,2015-04-28T03:05:18Z,38,twenty one pilots: Stressed Out [OFFICIAL VIDEO]
ZDurA9aCJDY,293504,UC6Ibj3Vm_35X98B0BVH336g,That One Album Uploader,2020-03-25T23:53:07Z,1673,Kendrick Lamar - YAH. (Explicit)
ac3HkriqdGQ,168567451,UCHshg-iDhy6qr4aiZgfC1yg,LifehouseVEVO,2009-12-20T06:12:55Z,3645,Lifehouse - You And Me (Official Music Video)
